,Unnamed: 0,propertyID_hemnet,houseAddress_1,houseAddress_2,Municipality,Date_of_sale_txt,Date_of_sale,Final_price,Starting_price,Housing_type,Tenure_type,Rooms,Living_Area_m2,Ancillary_Area_m2,Lot_area_m2,year_built,Ground_Rent_perYear,Operating_Cost,Patio_dummy,Elevator_dummy,Balcony_Dummy,Floor,Total_Floors,link
4811,8675,1307137.0,Ödenäs Olofsered 906,"Ödenäs, Alingsås kommun",Alingsås,17 december 2020,2020-12-17,2050000,0.0,detached house,Ownership,3.0,98.0,13.0,1520,1945,0,42368,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-odenas-alingsas-kommun-odenas-olofsered-906-1307137
4812,8676,1302130.0,Frostvägen 3,"Sörhaga-Centrum, Alingsås kommun",Alingsås,8 december 2020,2020-12-08,7000000,0.0,detached house,Ownership,0.0,125.0,69.0,1073,1926,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-125m2-sorhaga-centrum-alingsas-kommun-frostvagen-3-1302130
4813,8677,1301177.0,Gräskärrsvägen 10B,"Västra Bodarna, Alingsås kommun",Alingsås,8 december 2020,2020-12-08,8100000,0.0,detached house,Ownership,7.0,273.0,50.0,2613,1919,0,61934,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-vastra-bodarna-alingsas-kommun-graskarrsvagen-10b-1301177
4814,8678,1300564.0,Driveslättvägen 34,"Långared, Alingsås kommun",Alingsås,7 december 2020,2020-12-07,2000000,0.0,detached house,Ownership,6.0,140.0,17.0,4249,1940,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-langared-alingsas-kommun-driveslattvagen-34-1300564
4815,8679,1300192.0,Köpmansgatan 6,"Centralt, Alingsås kommun",Alingsås,5 december 2020,2020-12-05,7500000,0.0,detached house,Ownership,0.0,323.0,100.0,1198,1905,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-323m2-centralt-alingsas-kommun-kopmansgatan-6-1300192
4816,8680,1299464.0,Ådalsgatan 9,"Kvarnbacken, Alingsås kommun",Alingsås,3 december 2020,2020-12-03,4500000,0.0,detached house,Ownership,7.0,146.0,44.0,494,1982,0,0,1,0,1,,,https://www.hemnet.se/salda/villa-7rum-kvarnbacken-alingsas-kommun-adalsgatan-9-1299464
4817,8681,1297864.0,Annelundsvägen 32,"Stadsskogen-Tuvebo, Alingsås kommun",Alingsås,1 december 2020,2020-12-01,3750000,0.0,detached house,Ownership,5.0,157.0,0.0,686,1976,0,19572,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-stadsskogen-tuvebo-alingsas-kommun-annelundsvagen-32-1297864
4818,8682,1297272.0,Klintens väg 18,"Klinten, Alingsås kommun",Alingsås,30 november 2020,2020-11-30,4500000,0.0,detached house,Ownership,5.0,116.0,0.0,1474,1914,0,28337,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-klinten-alingsas-kommun-klintens-vag-18-1297272
4819,8683,1296725.0,Melodivägen 16,"Kavlås, Alingsås kommun",Alingsås,27 november 2020,2020-11-27,4300000,0.0,detached house,Ownership,7.0,85.0,85.0,607,1948,0,27794,0,0,1,,,https://www.hemnet.se/salda/villa-7rum-kavlas-alingsas-kommun-melodivagen-16-1296725
4820,8684,1296592.0,Banvaktsvägen 4,"Norsesund, Alingsås kommun",Alingsås,27 november 2020,2020-11-27,7500000,0.0,detached house,Ownership,5.0,240.0,0.0,1676,2017,0,36310,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-norsesund-alingsas-kommun-banvaktsvagen-4-1296592
4821,8685,1296679.0,Glimmergatan 52,"Tegelbruket, Alingsås kommun",Alingsås,27 november 2020,2020-11-27,4500000,0.0,detached house,Ownership,9.0,114.0,110.0,694,1975,0,31710,1,0,1,,,https://www.hemnet.se/salda/villa-9rum-tegelbruket-alingsas-kommun-glimmergatan-52-1296679
4822,8686,1293937.0,Holmalundsgatan 7,"Alingsås, Alingsås kommun",Alingsås,26 november 2020,2020-11-26,3220000,0.0,detached house,Ownership,6.0,128.0,40.0,1086,1921,0,33264,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alingsas-alingsas-kommun-holmalundsgatan-7-1293937
4823,8687,1295880.0,Bergsjöholmsvägen 32,"Norsesund, Alingsås kommun",Alingsås,25 november 2020,2020-11-25,4850000,0.0,detached house,Ownership,6.0,126.0,38.0,1719,2017,0,29840,1,0,0,,,https://www.hemnet.se/salda/villa-6rum-norsesund-alingsas-kommun-bergsjoholmsvagen-32-1295880
4824,8688,1295213.0,Lövhultsvägen 44,"Hemsjö, Alingsås kommun",Alingsås,25 november 2020,2020-11-25,4200000,0.0,detached house,Ownership,5.0,157.0,0.0,9138,2010,0,29680,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-hemsjo-alingsas-kommun-lovhultsvagen-44-1295213
4825,8689,1292239.0,Torparegatan 17,"Ingared, Alingsås kommun",Alingsås,20 november 2020,2020-11-20,3300000,0.0,detached house,Ownership,4.0,114.0,24.0,585,1983,0,37117,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-ingared-alingsas-kommun-torparegatan-17-1292239
4826,8690,1290975.0,Viktoriagatan 10,"Alingsås - Sörhaga, Alingsås kommun",Alingsås,18 november 2020,2020-11-18,7600000,0.0,detached house,Ownership,6.0,230.0,200.0,1119,1925,0,33429,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alingsas-sorhaga-alingsas-kommun-viktoriagatan-10-1290975
4827,8691,1290630.0,Båtsmansvägen 11,"Ängabo/Gråbo, Alingsås kommun",Alingsås,18 november 2020,2020-11-18,2850000,0.0,detached house,Ownership,4.0,85.0,0.0,981,1931,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-angabo-grabo-alingsas-kommun-batsmansvagen-11-1290630
4828,8692,1286514.0,Strandängsvägen 2,"Närsbo, Alingsås kommun",Alingsås,9 november 2020,2020-11-09,2125000,0.0,detached house,Ownership,3.0,54.0,0.0,1269,1976,0,21769,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-narsbo-alingsas-kommun-strandangsvagen-2-1286514
4829,8693,1279215.0,Smedvägen 7 (tomt 10),"Gräfsnäs, Alingsås kommun",Alingsås,28 oktober 2020,2020-10-28,275000,0.0,detached house,Ownership,4.0,107.0,0.0,861,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-grafsnas-alingsas-kommun-smedvagen-7-tomt-10-1279215
4830,8694,1277053.0,Viktoriagatan 26,"Sörhaga, Alingsås kommun",Alingsås,25 oktober 2020,2020-10-25,7300000,0.0,detached house,Ownership,8.0,210.0,115.0,903,1923,0,49114,0,0,0,,,https://www.hemnet.se/salda/villa-8rum-sorhaga-alingsas-kommun-viktoriagatan-26-1277053
4831,8695,1274967.0,Glimmergatan 80,"Tegelbruket, Alingsås kommun",Alingsås,22 oktober 2020,2020-10-22,3000000,0.0,detached house,Ownership,7.0,130.0,130.0,697,1975,0,37927,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-tegelbruket-alingsas-kommun-glimmergatan-80-1274967
4832,8696,1271640.0,Loo 358,"Sollebrunn, Alingsås kommun",Alingsås,21 oktober 2020,2020-10-21,2850000,0.0,detached house,Ownership,5.0,150.0,0.0,2846,0,0,27894,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-sollebrunn-alingsas-kommun-loo-358-1271640
4833,8697,1273933.0,Smedvägen 9 (tomt 11),"Gräfsnäs, Alingsås kommun",Alingsås,20 oktober 2020,2020-10-20,275000,0.0,detached house,Ownership,5.0,0.0,0.0,790,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-grafsnas-alingsas-kommun-smedvagen-9-tomt-11-1273933
4834,8698,1274849.0,Torparegatan 65A,"Ingared, Alingsås kommun",Alingsås,20 oktober 2020,2020-10-20,3300000,0.0,detached house,Ownership,5.0,114.0,0.0,751,1988,0,37680,0,0,1,,,https://www.hemnet.se/salda/villa-5rum-ingared-alingsas-kommun-torparegatan-65a-1274849
4835,8699,1273826.0,Skantåsvägen 23,"Långared /Loo Med Omnejd, Alingsås kommun",Alingsås,20 oktober 2020,2020-10-20,1710000,0.0,detached house,Ownership,3.0,89.0,11.0,1453,1976,0,20700,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-langared-loo-med-omnejd-alingsas-kommun-skantasvagen-23-1273826
4836,8700,1273576.0,Arrendegatan 259,"Noltorp, Alingsås kommun",Alingsås,20 oktober 2020,2020-10-20,2450000,0.0,detached house,Ownership,3.0,71.0,12.0,152,1979,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-noltorp-alingsas-kommun-arrendegatan-259-1273576
4837,8701,1273191.0,Finska gatan 17,"Tegelbruket, Alingsås kommun",Alingsås,19 oktober 2020,2020-10-19,3655000,0.0,detached house,Ownership,5.0,106.0,106.0,482,1970,0,38170,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-tegelbruket-alingsas-kommun-finska-gatan-17-1273191
4838,8702,1272124.0,Prästerydsvägen 37C,"Torvmossen, Alingsås kommun",Alingsås,16 oktober 2020,2020-10-16,5150000,0.0,detached house,Ownership,8.0,176.0,93.0,887,1908,0,31600,1,0,1,,,https://www.hemnet.se/salda/villa-8rum-torvmossen-alingsas-kommun-prasterydsvagen-37c-1272124
4839,8703,1269573.0,Kvartsgatan 15,"Tegelbruket, Alingsås kommun",Alingsås,13 oktober 2020,2020-10-13,4315000,0.0,detached house,Ownership,8.0,143.0,143.0,1176,1977,0,33977,1,0,0,,,https://www.hemnet.se/salda/villa-8rum-tegelbruket-alingsas-kommun-kvartsgatan-15-1269573
4840,8704,1268377.0,Gennevedsvägen 148,"Gendalen, Alingsås kommun",Alingsås,11 oktober 2020,2020-10-11,1650000,0.0,detached house,Ownership,7.0,120.0,120.0,583,1909,0,40236,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-gendalen-alingsas-kommun-gennevedsvagen-148-1268377
4841,8705,1268009.0,Blekingegatan 3,"Kungegården, Alingsås kommun",Alingsås,9 oktober 2020,2020-10-09,3900000,0.0,detached house,Ownership,5.0,126.0,60.0,910,1938,0,33434,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-kungegarden-alingsas-kommun-blekingegatan-3-1268009
4842,8706,1268023.0,Smedvägen,"Gräfsnäs, Alingsås kommun",Alingsås,9 oktober 2020,2020-10-09,275000,0.0,detached house,Ownership,5.0,129.0,0.0,800,0,0,0,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-grafsnas-alingsas-kommun-smedvagen-1268023
4843,8707,1267434.0,Tegelbruksgatan 39,"Alingsås, Alingsås kommun",Alingsås,9 oktober 2020,2020-10-09,6700000,0.0,detached house,Ownership,5.0,145.0,0.0,8133,1926,0,36635,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alingsas-alingsas-kommun-tegelbruksgatan-39-1267434
4844,8708,1266025.0,Bergavägen 6,"Alingsås - Kullingsberg, Alingsås kommun",Alingsås,7 oktober 2020,2020-10-07,5400000,0.0,detached house,Ownership,6.0,150.0,50.0,1255,1923,0,42168,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alingsas-kullingsberg-alingsas-kommun-bergavagen-6-1266025
4845,8709,1264478.0,Sörviksvägen 12,"Hemsjö, Alingsås kommun",Alingsås,5 oktober 2020,2020-10-05,2995000,0.0,detached house,Ownership,5.0,72.0,61.0,955,1969,0,35124,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-hemsjo-alingsas-kommun-sorviksvagen-12-1264478
4846,8710,1265148.0,Färgesundsvägen 27,"Hjälmared, Alingsås kommun",Alingsås,5 oktober 2020,2020-10-05,3710000,0.0,detached house,Ownership,4.0,141.0,16.0,1691,1959,0,47418,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-hjalmared-alingsas-kommun-fargesundsvagen-27-1265148
4847,8711,1264203.0,Norsesundsvägen 9,"Ingared, Alingsås kommun",Alingsås,28 september 2020,2020-09-28,4550000,0.0,detached house,Ownership,5.0,122.0,0.0,1414,2019,0,0,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-ingared-alingsas-kommun-norsesundsvagen-9-1264203
4848,8712,1258134.0,Åkaregatan 7,"Bolltorp, Alingsås kommun",Alingsås,24 september 2020,2020-09-24,3300000,0.0,detached house,Ownership,5.0,99.0,12.0,437,1964,0,54105,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-bolltorp-alingsas-kommun-akaregatan-7-1258134
4849,8713,1257916.0,Björnvägen 9,"Sollebrunn Med Omnejd, Alingsås kommun",Alingsås,24 september 2020,2020-09-24,2300000,0.0,detached house,Ownership,5.0,122.0,0.0,822,1980,0,34162,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-sollebrunn-med-omnejd-alingsas-kommun-bjornvagen-9-1257916
4850,8714,1264200.0,Skogsstjärnegatan 8,"Bolltorp, Alingsås kommun",Alingsås,23 september 2020,2020-09-23,4450000,0.0,detached house,Ownership,5.0,120.0,5.0,545,2001,0,16200,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-bolltorp-alingsas-kommun-skogsstjarnegatan-8-1264200
4851,8715,1251089.0,Gråbovägen 18,"Gråbo, Alingsås kommun",Alingsås,14 september 2020,2020-09-14,3000000,0.0,detached house,Ownership,4.0,105.0,0.0,1366,1919,0,0,0,0,1,,,https://www.hemnet.se/salda/villa-4rum-grabo-alingsas-kommun-grabovagen-18-1251089
4852,8716,1250580.0,Vitalisgatan 10B,"Kullingsberg, Alingsås kommun",Alingsås,13 september 2020,2020-09-13,5425000,0.0,detached house,Ownership,7.0,160.0,45.0,892,1963,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-kullingsberg-alingsas-kommun-vitalisgatan-10b-1250580
4853,8717,1249000.0,Parkvägen 6,"Kavlås, Alingsås kommun",Alingsås,10 september 2020,2020-09-10,3775000,0.0,detached house,Ownership,4.0,99.0,0.0,745,1920,0,27514,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-kavlas-alingsas-kommun-parkvagen-6-1249000
4854,8718,1246729.0,Källåkersvägen 10,"Edsås, Alingsås kommun",Alingsås,8 september 2020,2020-09-08,4900000,0.0,detached house,Ownership,9.0,407.0,40.0,3874,2001,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-9rum-edsas-alingsas-kommun-kallakersvagen-10-1246729
4855,8719,1245930.0,Skinnarövägen 10,"Närsbo, Alingsås kommun",Alingsås,6 september 2020,2020-09-06,3850000,0.0,detached house,Ownership,6.0,152.0,26.0,2463,1915,0,44380,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-narsbo-alingsas-kommun-skinnarovagen-10-1245930
4856,8720,1243468.0,Mejerivägen 6,"Stora Mellby, Alingsås kommun",Alingsås,2 september 2020,2020-09-02,1370000,0.0,detached house,Ownership,6.0,140.0,0.0,643,1902,0,25273,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-stora-mellby-alingsas-kommun-mejerivagen-6-1243468
4857,8721,1242568.0,Bygatan 8,"Klinten, Alingsås kommun",Alingsås,1 september 2020,2020-09-01,5400000,0.0,detached house,Ownership,5.0,166.0,42.0,885,1909,0,31156,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-klinten-alingsas-kommun-bygatan-8-1242568
4858,8722,1241357.0,Victor Hillsvägen 1B,"Alingsås, Alingsås kommun",Alingsås,30 augusti 2020,2020-08-30,5900000,0.0,detached house,Ownership,6.0,134.0,60.0,696,1914,0,33022,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alingsas-alingsas-kommun-victor-hillsvagen-1b-1241357
4859,8723,1240672.0,Rådjursvägen 28,"Sollebrunn Med Omnejd, Alingsås kommun",Alingsås,28 augusti 2020,2020-08-28,2800000,0.0,detached house,Ownership,10.0,212.0,199.0,784,1980,0,32740,1,0,1,,,https://www.hemnet.se/salda/villa-10rum-sollebrunn-med-omnejd-alingsas-kommun-radjursvagen-28-1240672
4860,8724,1240946.0,Hulabäcksvägen 6,"Lygnared, Alingsås kommun",Alingsås,28 augusti 2020,2020-08-28,3910000,0.0,detached house,Ownership,7.0,107.0,98.0,1623,1975,0,36760,1,0,0,,,https://www.hemnet.se/salda/villa-7rum-lygnared-alingsas-kommun-hulabacksvagen-6-1240946
4861,8725,1240050.0,Knallegatan 10,"Alingsås, Alingsås kommun",Alingsås,28 augusti 2020,2020-08-28,3250000,0.0,detached house,Ownership,5.0,128.0,18.0,350,1980,0,33924,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alingsas-alingsas-kommun-knallegatan-10-1240050
4862,8726,1240517.0,Ljungbacken 19,"Västra Bodarna, Alingsås kommun",Alingsås,28 augusti 2020,2020-08-28,5900000,0.0,detached house,Ownership,4.0,159.0,15.0,1780,2018,0,23540,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-vastra-bodarna-alingsas-kommun-ljungbacken-19-1240517
4863,8727,1239254.0,Bergsjödalsvägen 1,"Alingsås, Alingsås kommun",Alingsås,27 augusti 2020,2020-08-27,2947000,0.0,detached house,Ownership,3.0,0.0,0.0,3244,1962,0,6600,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-alingsas-alingsas-kommun-bergsjodalsvagen-1-1239254
4864,8728,1238899.0,Glimmergatan 12,"Tegelbruket, Alingsås kommun",Alingsås,26 augusti 2020,2020-08-26,4050000,0.0,detached house,Ownership,5.0,113.0,113.0,748,1975,0,27232,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-tegelbruket-alingsas-kommun-glimmergatan-12-1238899
4865,8729,1237530.0,Spelvägen 3,"Centrum, Alingsås kommun",Alingsås,26 augusti 2020,2020-08-26,4550000,0.0,detached house,Ownership,6.0,145.0,105.0,1066,1937,0,23991,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-centrum-alingsas-kommun-spelvagen-3-1237530
4866,8730,1235702.0,Köpmansgatan 38,"Dammen, Alingsås kommun",Alingsås,21 augusti 2020,2020-08-21,4340000,0.0,detached house,Ownership,5.0,110.0,81.0,1223,1946,0,0,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-dammen-alingsas-kommun-kopmansgatan-38-1235702
4867,8731,1236412.0,Långaredsvägen 240,"Långared, Alingsås kommun",Alingsås,20 augusti 2020,2020-08-20,4600000,0.0,detached house,Ownership,9.0,162.0,90.0,9171,1991,0,33523,0,0,0,,,https://www.hemnet.se/salda/villa-9rum-langared-alingsas-kommun-langaredsvagen-240-1236412
4868,8732,1233404.0,Sjuhäradsgatan 110,"Alingsås, Alingsås kommun",Alingsås,18 augusti 2020,2020-08-18,4500000,0.0,detached house,Ownership,6.0,170.0,28.0,1472,2006,0,31941,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-alingsas-alingsas-kommun-sjuharadsgatan-110-1233404
4869,8733,1229375.0,Östra Antenvägen 246,"Alingsås, Alingsås kommun",Alingsås,10 augusti 2020,2020-08-10,3100000,0.0,detached house,Ownership,3.0,70.0,0.0,1512,1958,0,0,1,0,1,,,https://www.hemnet.se/salda/villa-3rum-alingsas-alingsas-kommun-ostra-antenvagen-246-1229375
4870,8734,1228773.0,Hjälmareds allé 6,"Hjälmared, Alingsås kommun",Alingsås,7 augusti 2020,2020-08-07,5025000,0.0,detached house,Ownership,5.0,152.0,40.0,1225,2012,0,32500,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-hjalmared-alingsas-kommun-hjalmareds-alle-6-1228773
4871,8735,1226448.0,Simmenäsvägen 114,"Simmenäshalvön, Alingsås kommun",Alingsås,2 augusti 2020,2020-08-02,7300000,0.0,detached house,Ownership,5.0,160.0,0.0,2717,1971,0,8241,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-simmenashalvon-alingsas-kommun-simmenasvagen-114-1226448
4872,8736,1225324.0,Ekhagegatan 22,"Stadsskogen, Alingsås kommun",Alingsås,28 juli 2020,2020-07-28,5400000,0.0,detached house,Ownership,6.0,180.0,6.0,429,2010,0,48637,0,0,0,,,https://www.hemnet.se/salda/villa-6rum-stadsskogen-alingsas-kommun-ekhagegatan-22-1225324
4873,8737,1224716.0,Dalaviksvägen 24,"Hemsjö, Alingsås kommun",Alingsås,28 juli 2020,2020-07-28,2930000,0.0,detached house,Ownership,2.0,67.0,0.0,1829,1965,0,27600,0,0,0,,,https://www.hemnet.se/salda/villa-2rum-hemsjo-alingsas-kommun-dalaviksvagen-24-1224716
4874,8738,1222395.0,Holmalundsgatan 4,"Holmalund, Alingsås kommun",Alingsås,20 juli 2020,2020-07-20,3465000,0.0,detached house,Ownership,6.0,125.0,90.0,621,1910,0,0,1,0,1,,,https://www.hemnet.se/salda/villa-6rum-holmalund-alingsas-kommun-holmalundsgatan-4-1222395
4875,8739,1221639.0,Svansjövägen 7,"Alingsås, Alingsås kommun",Alingsås,20 juli 2020,2020-07-20,2600000,0.0,detached house,Ownership,5.0,99.0,10.0,1900,1964,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-alingsas-alingsas-kommun-svansjovagen-7-1221639
4876,8740,1218574.0,Prästerydsvägen 22,"Torvmossen, Alingsås kommun",Alingsås,11 juli 2020,2020-07-11,4825000,0.0,detached house,Ownership,6.0,144.0,0.0,716,1999,0,35054,1,0,0,,,https://www.hemnet.se/salda/villa-6rum-torvmossen-alingsas-kommun-prasterydsvagen-22-1218574
4877,8741,1218603.0,Ekbacken 634,"Attholmen, Alingsås kommun",Alingsås,11 juli 2020,2020-07-11,5800000,0.0,detached house,Ownership,7.0,174.0,17.0,10327,1961,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-attholmen-alingsas-kommun-ekbacken-634-1218603
4878,8742,1217988.0,Boråsvägen 209,"Närsbo, Alingsås kommun",Alingsås,10 juli 2020,2020-07-10,4500000,0.0,detached house,Ownership,4.0,157.0,0.0,9076,1974,0,0,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-narsbo-alingsas-kommun-borasvagen-209-1217988
4879,8743,1217978.0,Rökullavägen 10,"Nolby, Alingsås kommun",Alingsås,10 juli 2020,2020-07-10,2800000,0.0,detached house,Ownership,5.0,80.0,0.0,894,1920,0,13455,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-nolby-alingsas-kommun-rokullavagen-10-1217978
4880,8744,1217654.0,Bergsjöholmsvägen 30,"Norsesund, Alingsås kommun",Alingsås,9 juli 2020,2020-07-09,5300000,0.0,detached house,Ownership,8.0,209.0,0.0,1820,2011,0,36395,1,0,0,,,https://www.hemnet.se/salda/villa-8rum-norsesund-alingsas-kommun-bergsjoholmsvagen-30-1217654
4881,8745,1215359.0,Loo Tvärslätt 225,"Loo, Alingsås kommun",Alingsås,5 juli 2020,2020-07-05,2225000,0.0,detached house,Ownership,5.0,112.0,0.0,1590,1910,0,29167,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-loo-alingsas-kommun-loo-tvarslatt-225-1215359
4882,8746,1214851.0,Simmenäsvägen 39,"Alingsås, Alingsås kommun",Alingsås,3 juli 2020,2020-07-03,4100000,0.0,detached house,Ownership,5.0,129.0,0.0,1772,1975,0,29107,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-alingsas-alingsas-kommun-simmenasvagen-39-1214851
4883,8747,1212553.0,Dalaviksvägen 17,"Hemsjö, Alingsås kommun",Alingsås,30 juni 2020,2020-06-30,4900000,0.0,detached house,Ownership,4.0,149.0,0.0,3288,2006,0,38295,0,0,0,,,https://www.hemnet.se/salda/villa-4rum-hemsjo-alingsas-kommun-dalaviksvagen-17-1212553
4884,8748,1211810.0,Ödenäs Mellomgården 612,"Ödenäs, Alingsås kommun",Alingsås,30 juni 2020,2020-06-30,810000,0.0,detached house,Ownership,0.0,0.0,190.0,1540,0,0,0,0,0,0,,,https://www.hemnet.se/salda/villa-odenas-alingsas-kommun-odenas-mellomgarden-612-1211810
4885,8749,1211043.0,Torparegatan 75,"Ingared, Alingsås kommun",Alingsås,26 juni 2020,2020-06-26,3875000,0.0,detached house,Ownership,7.0,189.0,0.0,1048,1981,0,39550,1,0,0,,,https://www.hemnet.se/salda/villa-7rum-ingared-alingsas-kommun-torparegatan-75-1211043
4886,8750,1211179.0,Högåsvägen 11,"Västra Bodarna, Alingsås kommun",Alingsås,26 juni 2020,2020-06-26,6200000,0.0,detached house,Ownership,5.0,140.0,0.0,1489,2020,0,0,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-vastra-bodarna-alingsas-kommun-hogasvagen-11-1211179
4887,8751,1211008.0,Pojkebovägen 42,"Lygnared, Alingsås kommun",Alingsås,26 juni 2020,2020-06-26,2375000,0.0,detached house,Ownership,3.0,60.0,13.0,2050,1968,0,25907,0,0,0,,,https://www.hemnet.se/salda/villa-3rum-lygnared-alingsas-kommun-pojkebovagen-42-1211008
4888,8752,1209965.0,Tuvebergsvägen 8,"Tuvebo, Alingsås kommun",Alingsås,26 juni 2020,2020-06-26,4750000,0.0,detached house,Ownership,5.0,144.0,36.0,546,1960,0,38730,0,0,0,,,https://www.hemnet.se/salda/villa-5rum-tuvebo-alingsas-kommun-tuvebergsvagen-8-1209965
4889,8753,1211194.0,Ormansliden 6,"Anten, Alingsås kommun",Alingsås,25 juni 2020,2020-06-25,2725000,0.0,detached house,Ownership,5.0,120.0,100.0,2411,1976,0,41393,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-anten-alingsas-kommun-ormansliden-6-1211194
4890,8754,1210262.0,Sjömansvägen 18,"Gråbo, Alingsås kommun",Alingsås,25 juni 2020,2020-06-25,3550000,0.0,detached house,Ownership,5.0,130.0,27.0,875,1961,0,43430,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-grabo-alingsas-kommun-sjomansvagen-18-1210262
4891,8755,1210302.0,Tiggarevägen 7,"Västra Bodarna, Alingsås kommun",Alingsås,25 juni 2020,2020-06-25,3875000,0.0,detached house,Ownership,4.0,97.0,0.0,3466,1909,0,22833,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-vastra-bodarna-alingsas-kommun-tiggarevagen-7-1210302
4892,8756,1210442.0,Marbotorpsvägen 144,"Lövekulle, Alingsås kommun",Alingsås,25 juni 2020,2020-06-25,6500000,0.0,detached house,Ownership,5.0,165.0,0.0,1377,2002,0,42437,1,0,0,,,https://www.hemnet.se/salda/villa-5rum-lovekulle-alingsas-kommun-marbotorpsvagen-144-1210442
4893,8757,1207424.0,Barnabäcksvägen 12,"Hemsjö, Alingsås kommun",Alingsås,18 juni 2020,2020-06-18,3080000,0.0,detached house,Ownership,4.0,108.0,0.0,2437,1974,0,36800,1,0,0,,,https://www.hemnet.se/salda/villa-4rum-hemsjo-alingsas-kommun-barnabacksvagen-12-1207424
4894,8758,1207305.0,Erskavägen 2,"Sollebrunn Med Omnejd, Alingsås kommun",Alingsås,18 juni 2020,2020-06-18,1875000,0.0,detached house,Ownership,5.0,150.0,20.0,1994,1950,0,28900,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-sollebrunn-med-omnejd-alingsas-kommun-erskavagen-2-1207305
4895,8759,1206164.0,Glimmergatan 101,"Tegelbruket, Alingsås kommun",Alingsås,17 juni 2020,2020-06-17,3535000,0.0,detached house,Ownership,5.0,168.0,0.0,584,1976,0,30960,1,0,1,,,https://www.hemnet.se/salda/villa-5rum-tegelbruket-alingsas-kommun-glimmergatan-101-1206164
4896,8760,1205073.0,Fiolvägen 7,"Kavlås, Alingsås kommun",Alingsås,16 juni 2020,2020-06-16,5200000,0.0,detached house,Ownership,7.0,181.0,0.0,1095,1930,0,26700,0,0,0,,,https://www.hemnet.se/salda/villa-7rum-kavlas-alingsas-kommun-fiolvagen-7-1205073
